,name,form,temper,temper_code,tensile_strength,thermal_conductivity,cu,pb,zn,fe,p,ag,as,o,sb,te,ni,bi,cd,sn,s,mn,zr,mg,co,al,be,cr,si,ti,ca,li,b,c,nb,se
453,C14700 Sulfur-Bearing,rod,Hard,H04,40,216,99.9,0,0,0,0.0035,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,C14700 Sulfur-Bearing,rod,Hard,H04,42,216,99.9,0,0,0,0.0035,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,C14700 Sulfur-Bearing,rod,Hard,H04,53,216,99.9,0,0,0,0.0035,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,C14700 Sulfur-Bearing,rod,Noal Grain Size 0.015 mm,OS015,33,216,99.9,0,0,0,0.0035,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,C14700 Sulfur-Bearing,rod,Nominal Grain Size 0.050 mm,OS050,32,216,99.9,0,0,0,0.0035,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,C15000 Zirconium Copper,rod & bar,1/4 Hard and Precipitation Heat Treated,TH01,48,212,99.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0
459,C15000 Zirconium Copper,rod & bar,Hard and Precipitation Heat Treated,TH04,60,212,99.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0
460,C15000 Zirconium Copper,rod & bar,Precipitation Hardened,TF00,30,212,99.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0
461,C15000 Zirconium Copper,rod & bar,Solution Heat Treated,TB00,29,212,99.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0
462,C15000 Zirconium Copper,rod & bar,Solution Heat Treated and Cold Worked: 1/2 Hard,TD02,49,212,99.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0
463,C15000 Zirconium Copper,rod & bar,Solution Heat Treated and Cold Worked: Hard,TD04,57,212,99.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0
464,C15000 Zirconium Copper,wire,1/2 Hard and Precipitation Heat Treated,TH02,53,212,99.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0
465,C15000 Zirconium Copper,wire,Annealed,O61,37,212,99.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0
466,C15000 Zirconium Copper,wire,Hard and Precipitation Heat Treated,TH04,76,212,99.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0
467,C15000 Zirconium Copper,wire,Precipitation Hardened,TF00,30,212,99.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0
468,C15000 Zirconium Copper,wire,Solution Heat Treated,TB00,29,212,99.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0
469,C15100,products,1/2 Hard,H02,47,208,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
470,C15100,products,1/4 Hard,H01,42,208,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
471,C15100,products,3/4 Hard,H03,51,208,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
472,c15100,products,Extra Hard,H06,63,208,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
473,C15100,products,Hard,H04,57,208,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
474,C15100,products,Noal Grain Size 0.015 mm,OS015,38,208,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
475,C15100,products,Spring,H08,68,208,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
476,C15150,products,Hard,H04,53,212,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,C15500*,products,1/2 Hard,H02,53,200,99.75,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0
478,C15500*,products,1/4 Hard,H01,45,200,99.75,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0
479,C15500*,products,Extra Spring,H10,72,200,99.75,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0
480,C15500*,products,Hard,H04,62,200,99.75,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0
481,C15500*,products,Light Anneal,O50,40,200,99.75,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0
482,C15500*,products,Special Spring,H12,75,200,99.75,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0
483,C15500*,products,Spring,H08,67,200,99.75,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0
484,C15500*,products,Super Spring,H14,80,200,99.75,0,0,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0
485,"C15650 MA5J
Copper",tube,Anneal,ANNEAL,41.5,210,99.9,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0
486,"C15650 MA5J
Copper",tube,Hard,H04,66,210,99.9,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0
487,c15715 Dispersion Strengthened Alloy,products,Annealed,O61,69,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
488,c15715 Dispersion Strengthened Alloy,products,Annealed,O61,61,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
489,c15715 Dispersion Strengthened Alloy,products,Annealed,O61,52,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
490,c15715 Dispersion Strengthened Alloy,products,As Hot Extruded,M30,55,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
491,c15715 Dispersion Strengthened Alloy,products,Hard,H04,74,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
492,c15715 Dispersion Strengthened Alloy,products,Hard,H04,88,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
493,c15715 Dispersion Strengthened Alloy,products,Hard,H04,73,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
494,c15715 Dispersion Strengthened Alloy,products,Hard,H04,70,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
495,c15715 Dispersion Strengthened Alloy,rod,Annealed,O61,57,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
496,c15715 Dispersion Strengthened Alloy,rod,Annealed,O61,67,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
497,c15715 Dispersion Strengthened Alloy,rod,Annealed,O61,59,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
498,c15715 Dispersion Strengthened Alloy,rod,As Hot Extruded,M30,57,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
499,c15715 Dispersion Strengthened Alloy,rod,Hard,H04,72,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
500,c15715 Dispersion Strengthened Alloy,rod,Hard,H04,66,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
501,c15715 Dispersion Strengthened Alloy,rod,Hard,H04,62,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
502,c15715 Dispersion Strengthened Alloy,wire,Annealed,O61,58,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
503,c15715 Dispersion Strengthened Alloy,wire,Annealed,O61,66,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
504,c15715 Dispersion Strengthened Alloy,wire,Annealed,O61,52,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
505,c15715 Dispersion Strengthened Alloy,wire,Hard,H04,87,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
506,c15715 Dispersion Strengthened Alloy,wire,Hard,H04,72,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
507,c15715 Dispersion Strengthened Alloy,wire,Hard,H04,76,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
508,c15715 Dispersion Strengthened Alloy,wire,Hard,H04,88,211,99.62,0.01,0,0.01,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0
509,C15720 Dispersion Strengthned Alloy,products,Annealed,O61,74,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
510,C15720 Dispersion Strengthned Alloy,products,Annealed,O61,64,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
511,C15720 Dispersion Strengthned Alloy,products,Annealed,O61,70,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
512,C15720 Dispersion Strengthned Alloy,products,Annealed,O61,79,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
513,C15720 Dispersion Strengthned Alloy,products,As Hot Extruded,M30,62,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
514,C15720 Dispersion Strengthned Alloy,products,Hard,H04,82,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
515,C15720 Dispersion Strengthned Alloy,products,Hard,H04,95,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
516,C15720 Dispersion Strengthned Alloy,products,Hard,H04,78,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
517,C15720 Dispersion Strengthned Alloy,rod,Annealed,O61,67,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
518,C15720 Dispersion Strengthned Alloy,rod,Annealed,O61,71,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
519,C15720 Dispersion Strengthned Alloy,rod,Annealed,O61,77,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
520,C15720 Dispersion Strengthned Alloy,rod,As Hot Extruded,M30,67,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
521,C15720 Dispersion Strengthned Alloy,rod,As Hot Extruded,M30,64,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
522,C15720 Dispersion Strengthned Alloy,rod,As Hot Extruded,M30,76,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
523,C15720 Dispersion Strengthned Alloy,rod,Hard,H04,80,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
524,C15720 Dispersion Strengthned Alloy,rod,Hard,H04,70,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
525,C15720 Dispersion Strengthned Alloy,rod,Hard,H04,74,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
526,C15720 Dispersion Strengthned Alloy,wire,Annealed,O61,73,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
527,C15720 Dispersion Strengthned Alloy,wire,Annealed,O61,69,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
528,C15720 Dispersion Strengthned Alloy,wire,Annealed,O61,78,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
529,C15720 Dispersion Strengthned Alloy,wire,Hard,H04,85,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
530,C15720 Dispersion Strengthned Alloy,wire,Hard,H04,96,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
531,C15720 Dispersion Strengthned Alloy,wire,Hard,H04,81,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
532,C15720 Dispersion Strengthned Alloy,wire,Hard,H04,98,204,99.52,0.01,0,0.01,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
533,C15760 Dispersion Strengthened Alloy,bar,As Hot Extruded,M30,70,186,98.77,0.01,0,0.01,0,0,0,0.555,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0
534,C15760 Dispersion Strengthened Alloy,rod,Annealed,O61,76,186,98.77,0.01,0,0.01,0,0,0,0.555,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0
535,C15760 Dispersion Strengthened Alloy,rod,Annealed,O61,89,186,98.77,0.01,0,0.01,0,0,0,0.555,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0
536,C15760 Dispersion Strengthened Alloy,rod,Annealed,O61,84,186,98.77,0.01,0,0.01,0,0,0,0.555,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0
537,C15760 Dispersion Strengthened Alloy,rod,As Hot Extruded,M30,72,186,98.77,0.01,0,0.01,0,0,0,0.555,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0
538,C15760 Dispersion Strengthened Alloy,rod,As Hot Extruded,M30,80,186,98.77,0.01,0,0.01,0,0,0,0.555,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0
539,C15760 Dispersion Strengthened Alloy,rod,Hard,H04,90,186,98.77,0.01,0,0.01,0,0,0,0.555,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0
540,C15760 Dispersion Strengthened Alloy,rod,Hard,H04,83,186,98.77,0.01,0,0.01,0,0,0,0.555,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0
541,C16200 CADMIUM COPPER,products,Extra Spring,H10,72,208,99.03,0,0,0.02,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,C16200 CADMIUM COPPER,products,Hard,H04,60,208,99.03,0,0,0.02,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,C16200 CADMIUM COPPER,products,Noal Grain Size 0.025 mm,OS025,35,208,99.03,0,0,0.02,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,C16200 CADMIUM COPPER,products,Spring,H08,64,208,99.03,0,0,0.02,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,C16200 CADMIUM COPPER,flat products & wire,Spring,H08,80,208,99.03,0,0,0.02,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,C16200 CADMIUM COPPER,"flat products, rod & bar",Hard,H04,73,208,99.03,0,0,0.02,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,C16200 CADMIUM COPPER,rod,1/2 Hard,H02,58,208,99.03,0,0,0.02,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,C16200 CADMIUM COPPER,rod,Hard,H04,73,208,99.03,0,0,0.02,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,C16200 CADMIUM COPPER,rod,Nominal Grain Size 0.050 mm,OS050,35,208,99.03,0,0,0.02,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,C16200 CADMIUM COPPER,wire,Hard,H04,70,208,99.03,0,0,0.02,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,C16200 CADMIUM COPPER,wire,Hard Drawn,H80,100,208,99.03,0,0,0.02,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,C16200 CADMIUM COPPER,wire,Hard Drawn,H80,88,208,99.03,0,0,0.02,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,C16200 CADMIUM COPPER,wire,Noal Grain Size 0.025 mm,OS025,38,208,99.03,0,0,0.02,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,C16200 CADMIUM COPPER,wire,Spring,H08,80,208,99.03,0,0,0.02,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,C16500,bar,Hard,H04,56,146,98.53,0,0,0.02,0,0,0,0,0,0,0,0,0.8,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,C16500,products,Extra Hard,H06,69,146,98.53,0,0,0.02,0,0,0,0,0,0,0,0,0.8,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,C16500,products,Extra Spring,H10,76,146,98.53,0,0,0.02,0,0,0,0,0,0,0,0,0.8,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,C16500,products,Hard,H04,66,146,98.53,0,0,0.02,0,0,0,0,0,0,0,0,0.8,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,C16500,products,Spring,H08,73,146,98.53,0,0,0.02,0,0,0,0,0,0,0,0,0.8,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,C16500*,rod,Extra Hard,H06,77,146,98.53,0,0,0.02,0,0,0,0,0,0,0,0,0.8,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,C16500*,rod,Hard,H04,65,146,98.53,0,0,0.02,0,0,0,0,0,0,0,0,0.8,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,C16500*,rod,Nominal Grain Size 0.050 mm,OS050,40,146,98.53,0,0,0.02,0,0,0,0,0,0,0,0,0.8,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,C16500*,wire,Hard,H04,95,146,98.53,0,0,0.02,0,0,0,0,0,0,0,0,0.8,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,C16500*,wire,Noal Grain Size 0.025 mm,OS025,42,146,98.53,0,0,0.02,0,0,0,0,0,0,0,0,0.8,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,C17000 Beryllium copper,products,1/2 Hard and Precipitation Heat Treated,TH02,182,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
566,C17000 Beryllium copper,products,1/4 Hard and Precipitation Heat Treated,TH01,172,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
567,C17000 Beryllium copper,products,Hard and Precipitation Heat Treated,TH04,190,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
568,C17000 Beryllium copper,products,"Mill-hardened Temper, TM - 1/2 Hard",TM00,105,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
569,C17000 Beryllium copper,products,"Mill-hardened Temper, TM - 1/2 Hard",TM02,128,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
570,C17000 Beryllium copper,products,"Mill-hardened Temper, TM - 1/2 Hard",TM01,115,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
571,C17000 Beryllium copper,products,"Mill-hardened Temper, TM - Hard",TM04,142,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
572,C17000 Beryllium copper,products,"Mill-hardened Temper, TM -XHM - Extra Hard",TM06,168,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
573,C17000 Beryllium copper,products,Precipitation Hardened,TF00,165,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
574,C17000 Beryllium copper,products,Solution Heat Treated,TB00,70,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
575,C17000 Beryllium copper,products,Solution Heat Treated and Cold Worked: 1/2 Hard,TD02,92,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
576,C17000 Beryllium copper,products,Solution Heat Treated and Cold Worked: 1/4 Hard,TD01,80,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
577,C17000 Beryllium copper,products,Solution Heat Treated and Cold Worked: Hard,TD04,110,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
578,C17000 Beryllium copper,rod,Hard and Precipitation Heat Treated,TH04,178,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
579,C17000 Beryllium copper,rod,Hard and Precipitation Heat Treated,TH04,183,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
580,C17000 Beryllium copper,rod,Hard and Precipitation Heat Treated,TH04,188,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
581,C17000 Beryllium copper,rod,Solution Heat Treated and Cold Worked: Hard,TD04,105,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
582,C17000 Beryllium copper,rod,Solution Heat Treated and Cold Worked: Hard,TD04,112,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
583,C17000 Beryllium copper,rod,Solution Heat Treated and Cold Worked: Hard,TD04,100,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
584,C17000 Beryllium copper,shapes,Solution Heat Treated,TB00,85,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
585,C17000 Beryllium copper,shapes,Solution Heat Treated and Cold Worked: Hard,TD04,120,62,97.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.725,0,0.2,0,0,0,0,0,0,0
586,C17200 beryllium copper,products,1/2 Hard and Precipitation Heat Treated,TH02,195,62,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0,0,0
